,,,,,,,,,,,,,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,CLOPIDOGRE,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix,Plavix
,,,,,,,,,,,,,20111,20112,20113,20114,20111,20112,20113,20114,20111,20112,20113,20114,20111,20112,20113,20114,20121,20122,20123,20124,20121,20122,20123,20124,20121,20122,20123,20124,20121,20122,20123,20124,20131,20132,20133,20134,20131,20132,20133,20134,20131,20132,20133,20134,20131,20132,20133,20134
,RecordID,StateCode,LabelerCode,ProductCode,PackageSize,PeriodCovered,FDAListName,UnitsReimbursed,NumberRx,TotalAmountReimbursed,MedicaidAmountReimbursed,Non-MedicaidAmountReimbursed,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU,FFSU,FFSU,FFSU,FFSU,MCOU,MCOU,MCOU,MCOU
497015,FFSU,XX,93,7314,56,20131,CLOPIDOGRE,727767,21613,384384.96,355270.9,29114.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
497016,FFSU,XX,93,7314,56,20132,CLOPIDOGRE,763425.467,22795,369003.65,336775.26,32228.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
497017,FFSU,XX,93,7314,56,20133,CLOPIDOGRE,736418.2,21519,360884.22,330784.45,30099.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
497018,FFSU,XX,93,7314,56,20134,CLOPIDOGRE,768981.401,22118,342540.98,309656.22,32884.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
497019,FFSU,XX,93,7314,98,20131,CLOPIDOGRE,517222,16083,257914.46,239364.2,18550.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
497020,FFSU,XX,93,7314,98,20132,CLOPIDOGRE,221194,6813,107752.98,99851.84,7901.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
497021,FFSU,XX,93,7314,98,20133,CLOPIDOGRE,201458,6157,101185.5,95038.2,6147.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
497022,FFSU,XX,93,7314,98,20134,CLOPIDOGRE,132436.3,3974,55403.71,51555.42,3848.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
624499,MCOU,XX,93,7314,5,20131,CLOPIDOGRE,110059.242,3738,168674.43,142930.78,25743.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
624500,MCOU,XX,93,7314,5,20132,CLOPIDOGRE,147921.001,4743,127751.23,125023.61,2727.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
624501,MCOU,XX,93,7314,5,20133,CLOPIDOGRE,156844.06,5236,127012.93,126483.71,529.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
624502,MCOU,XX,93,7314,5,20134,CLOPIDOGRE,108720.058,3697,84662.36,83872.32,790.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
624503,MCOU,XX,93,7314,56,20131,CLOPIDOGRE,774546.81,25426,1449074.72,1251788.05,197286.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
624504,MCOU,XX,93,7314,56,20132,CLOPIDOGRE,758485.001,24683,877529.47,866207.61,11321.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
624505,MCOU,XX,93,7314,56,20133,CLOPIDOGRE,777668.003,25135,803428.7,799622.1,3806.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
624506,MCOU,XX,93,7314,56,20134,CLOPIDOGRE,795986,26058,607138.17,600058.83,7079.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
624507,MCOU,XX,93,7314,98,20131,CLOPIDOGRE,844542.78,22533,938833.68,929078.92,9754.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
624508,MCOU,XX,93,7314,98,20132,CLOPIDOGRE,549962,18126,640500.62,638344.03,2156.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
624509,MCOU,XX,93,7314,98,20133,CLOPIDOGRE,470433,15420,468873.53,467703.34,1170.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
624510,MCOU,XX,93,7314,98,20134,CLOPIDOGRE,292675,9855,269003.2,266430.17,2573.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
265828,FFSU,XX,378,3627,5,20122,CLOPIDOGRE,58534.933,1944,70224.38,65844.45,4379.93,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265829,FFSU,XX,378,3627,5,20123,CLOPIDOGRE,193057.933,6476,149264.23,144772.79,4491.44,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265830,FFSU,XX,378,3627,5,20124,CLOPIDOGRE,215090,7111,113830.5,109057.23,4773.27,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265831,FFSU,XX,378,3627,77,20122,CLOPIDOGRE,155032,4905,199951.18,189629.18,10322,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265832,FFSU,XX,378,3627,77,20123,CLOPIDOGRE,585485,18448,396028.89,372371.38,23657.51,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265833,FFSU,XX,378,3627,77,20124,CLOPIDOGRE,675993.25,21100,324442.6,303132.45,21310.15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
